"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_03777",94.7902779635626,-1.74329972897398,0.180344426169163,-6.89402913848728,5.42339076298526e-12,1.04435554469382e-10
"BPB1_04145",158.01226751017,1.72716422818064,0.211424645563188,5.80426290847855,6.46497682602067e-09,9.84958234081973e-08
"BPB1_03233",9502.08602915059,-1.71728813923947,0.123653201672432,-9.84437218588294,7.24903861727366e-23,3.18220508792183e-21
"BPB1_05438",37.9423958605347,-1.71557066093298,0.258333889576526,-4.7054246847969,2.5333802098424e-06,3.04475858166673e-05
"BPB1_05596",256.719756085059,1.71329736160463,0.136546156234313,8.88562076784216,6.35648360288055e-19,2.25524555225488e-17
"BPB1_05391",16.3529105944191,1.69722087167229,0.27880647369217,4.29409280142521,1.75409097792855e-05,0.000191691798853795
"BPB1_04757",65.592187144157,-1.69338426500525,0.239550015854662,-4.98177493642618,6.30036877021649e-07,7.99899760532387e-06
"BPB1_02261",45.5736505410256,-1.69093886067078,0.225883288588404,-5.27236374197148,1.34677820334973e-07,1.81674768056031e-06
"BPB1_03978",826.321789255452,1.68856509252995,0.100053153568506,11.8793366339637,1.51565371245776e-32,1.00654951673477e-30
"BPB1_05961",1341.52512827827,1.68134538909106,0.147992495560886,7.98246819620009,1.43435772447178e-15,3.93120265225599e-14
"BPB1_05595",314.869159781014,1.6803813187963,0.0859421807059758,13.7345981810097,6.30046439203064e-43,5.93389191831249e-41
"BPB1_04387",166.824468746273,-1.67330148331645,0.261385414590356,-4.48877947208818,7.16324042143016e-06,8.26405019666107e-05
"BPB1_01282",112.87969494132,-1.66871998506966,0.288406557235397,-4.0523349963772,5.07089860815081e-05,0.000525345095804424
"BPB1_02570",33.1986355375814,-1.6665050639108,0.264453420588422,-4.41100387854793,1.02892474906185e-05,0.000115865873916095
"BPB1_00064",361.604595319681,1.66405700857073,0.131842972256973,8.82911685502573,1.05505450308141e-18,3.64345488397446e-17
"BPB1_03535",29.4860337681871,1.65613403944797,0.287450598157633,4.02202690430292,5.76994652844385e-05,0.000593022282090062
"BPB1_05962",185.311214145681,1.65566217512205,0.115956347028101,9.96635548412016,2.13935419955587e-23,9.63639543799949e-22
"BPB1_05689",284.53935101074,-1.65558347810955,0.123671226281651,-9.34399627830809,9.27651314858116e-21,3.66811741295041e-19
