"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_05848",458.609408282055,-3.58799953935539,0.333751056194556,-9.25240379630523,2.19499722512571e-20,3.96980926715594e-18
"BPB1_04012",4450.15895520312,-3.33959301425601,0.25667934124529,-11.0628031086554,1.90063146875729e-28,6.87485554127636e-26
"BPB1_04011",27763.9073989042,-3.3260275332102,0.260569809955056,-10.845567772021,2.09332048554057e-27,6.62535933673592e-25
"BPB1_04031",165.766873002961,-3.15655743206428,0.366748003788181,-7.24354980701844,4.37090620684688e-13,4.09893870953196e-11
"BPB1_03031",585.89008465017,-3.11791360736083,0.497339341476898,-5.26383776434554,1.41078954292124e-07,8.40498617100371e-06
"BPB1_04355",1434.42676874237,-3.02811099009418,0.265692660104508,-9.51517060764783,1.81414966133373e-21,3.67474155399761e-19
"BPB1_05893",770.991716063851,-2.95693909262227,0.334864468068282,-7.33711494323512,2.18247169139624e-13,2.08528993306237e-11
"BPB1_03995",611.160782314474,-2.89466840323483,0.277360845238602,-8.63376516312095,5.93648139642026e-18,7.70829276704415e-16
"BPB1_04354",2467.81529725871,-2.89342849949326,0.256189112182641,-9.34242864227171,9.41492915263652e-21,1.76582226773894e-18
"BPB1_01881",595.364282325579,2.76159711573779,0.0982330328577948,23.0227760453222,2.75714112371837e-117,1.39621626505098e-113
"BPB1_03997",597.786404125472,-2.74814432995695,0.292641675982527,-7.68224253230146,1.56327512559035e-14,1.5832850471979e-12
"BPB1_03996",1199.9948195224,-2.71339777876077,0.34892129988915,-6.34354445963589,2.24538132388407e-10,1.62437300344985e-08
"BPB1_03998",1777.56424849861,-2.65926932395359,0.292733629268546,-7.37622571533365,1.62839853005699e-13,1.61690395219776e-11
"BPB1_04021",735.670686368229,-2.61313937303346,0.314241848442,-6.72456384631879,1.76119183248716e-11,1.43849603866371e-09
"BPB1_04117",388.535672176745,2.61049070208725,0.323220767723279,6.52956404055729,6.59614039667494e-11,5.06103863163059e-09
"BPB1_01882",261.290890107168,2.55782847869863,0.0952867871083467,21.5961576746077,1.95191691399589e-103,4.94225362623759e-100
"BPB1_03994",274.940507699922,-2.5371600479557,0.313504424387864,-6.49802646942984,8.13804886383279e-11,6.10215860628162e-09
"BPB1_04018",921.073755358461,-2.43197259800939,0.289407853987356,-6.67560527950908,2.46213836656037e-11,1.9181951828095e-09
"BPB1_04305",255.894675369565,-2.40880575194775,0.213653476203109,-8.93411979935752,4.10432446809552e-19,6.70461261497926e-17
"BPB1_01883",217.195982611455,2.39059804952344,0.130118073380194,14.5298650710826,7.83746578419894e-48,5.66984667588335e-45
"BPB1_04297",313.440497658711,-2.38648476749401,0.235011679121671,-8.02719581658464,9.97258423164709e-16,1.05210763643877e-13
"BPB1_03999",316.740670702401,-2.37217464236399,0.223916822990243,-8.36102717679935,6.21745206703173e-17,7.15572210623833e-15
"BPB1_04352",639.15749535514,-2.36169178259608,0.212893111994605,-8.74472529972344,2.23558871837575e-18,3.05973547833914e-16
"BPB1_01520",629.529320380184,-2.36030939897455,0.304843260645445,-6.10251115617815,1.04414819550838e-09,7.24324172884172e-08
"BPB1_04349",1559.49674784796,-2.35880558705336,0.258104501404312,-7.2017557886044,5.94420875868189e-13,5.37526306320806e-11
"BPB1_03135",595.203972413864,-2.35607088962329,0.196954920135342,-9.42383611614194,4.34901894168282e-21,8.47055073872377e-19
"BPB1_03985",1272.61587866533,-2.30382299109065,0.252732115437313,-7.13729233805298,9.51872667125082e-13,8.16997150223969e-11
"BPB1_00951",13.2299003225995,2.29211888502732,0.406602035024112,4.407550210419,1.04546369802127e-05,0.000534770521896938
"BPB1_01880",502.237241795161,2.27789571737174,0.0842473820347278,21.1032755491306,7.42128459677023e-99,1.25271283993482e-95
"BPB1_04016",696.949767924942,-2.27354685128404,0.264164712970579,-6.7137916769435,1.89630991940103e-11,1.52427197330902e-09
"BPB1_03993",825.891298605055,-2.24425680900225,0.300849363795576,-5.79777463045409,6.72006762171908e-09,4.41953538134876e-07
"BPB1_04000",877.901043285256,-2.23631248505459,0.204682448462854,-8.48295737174403,2.1954110940678e-17,2.58547948380449e-15
"BPB1_01884",411.037897311628,2.21840730201339,0.108156625414051,15.8881371847068,7.65693401469324e-57,9.69367846260164e-54
"BPB1_04341",366.6747771778,-2.19492964587667,0.193427767806834,-8.76259735142737,1.90802210549153e-18,2.68395109505808e-16
"BPB1_04351",786.071245184525,-2.18962211533913,0.265236608118839,-6.37024476870889,1.88726763973014e-10,1.38509033733238e-08
"BPB1_04015",1061.44129976478,-2.18871786936098,0.18548624998933,-9.10427521963553,8.68443352339566e-20,1.46593237874919e-17
"BPB1_00891",21.711486053253,-2.12488216175883,0.371962461013572,-4.36840362151369,1.25158027433305e-05,0.000633800250922256
"BPB1_04347",3351.19973261908,-2.12423714234372,0.182057085703884,-8.92158158010693,4.59675995352773e-19,7.27437262645763e-17
"BPB1_04304",406.283275435587,-2.09812080466593,0.187822140331492,-8.50869232905857,1.75905923622144e-17,2.12092285052985e-15
"BPB1_04153",577.692512545453,-2.05933719738006,0.1803920162915,-8.64415859103371,5.42032272048512e-18,7.22329322540438e-16
"BPB1_04342",554.06422524452,-2.05075728915192,0.214679669180819,-7.22358710104846,5.06338419882806e-13,4.66199592415733e-11
"BPB1_04014",2487.39732341801,-2.03518737199006,0.138460417124902,-11.0875541462886,1.44175948990147e-28,5.61620773604694e-26
"BPB1_01885",179.722324759737,2.01655331902541,0.123779502473418,12.2520553784831,1.63791388203437e-34,7.54035990783825e-32
"BPB1_04299",651.748534825578,-1.99963397499606,0.25865545106814,-5.79780541567244,6.71883447491234e-09,4.41953538134876e-07
"BPB1_03983",578.043754600527,-1.99398688329471,0.207915370611751,-7.18555284729043,6.69357773744622e-13,5.94671537937327e-11
"BPB1_03986",1409.71496073589,-1.97994075295008,0.145180083354198,-10.1938276846104,2.11278067224648e-24,5.94395629125344e-22
"BPB1_01281",103.777918033847,-1.97883243380631,0.386037954831608,-3.83079543163415,0.000127729668682239,0.00588020947460779
"BPB1_01688",1269.06027869423,-1.9758286209811,0.236023318759019,-6.25289326809241,4.02917510860813e-10,2.87376658450586e-08
"BPB1_04155",528.668638873141,-1.96979233605746,0.184435901877418,-7.96912272012166,1.59804708754298e-15,1.65153274516687e-13
"BPB1_04346",1604.04403272328,-1.94739232086071,0.162323397747615,-8.91672020758931,4.8030116474831e-19,7.37043969177407e-17
"BPB1_04152",1305.38433405916,-1.93725811015181,0.121356297049274,-11.8432923968357,2.33118318152723e-32,9.83759302604493e-30
"BPB1_04301",955.592569839572,-1.88900309218397,0.161428033637026,-8.60447259927087,7.66684637884504e-18,9.46949025913933e-16
"BPB1_05847",30.8305317131859,-1.88630413930734,0.277096095063716,-5.00297248500945,5.64530010295438e-07,3.14151645289681e-05
"BPB1_04738",1098.64376257747,1.87127333977524,0.314450513129197,4.36085578658869,1.29554736823903e-05,0.000649569492352715
"BPB1_02091",556.914613022373,-1.85404475718181,0.276374576611926,-4.89931010942119,9.61737479431837e-07,5.18110488919449e-05
"BPB1_00022",76.1849681081306,1.8324989750792,0.140012950091323,9.51696949610789,1.78302868689495e-21,3.67474155399761e-19
"BPB1_04001",1096.91623158421,-1.82823752327882,0.191567622992101,-6.93351779665598,4.10502241638041e-12,3.46463891942506e-10
"BPB1_01551",209.850202664137,1.82617633370497,0.162480003585305,8.16208951527194,3.2927802088759e-16,3.54779552718033e-14
"BPB1_04740",4535.75308986341,1.82539606161516,0.216368879942988,6.12563166183783,9.03245437824294e-10,6.35282624603087e-08
"BPB1_04757",71.5655134413071,-1.82002180851353,0.203174226423928,-6.49699438628241,8.19405184097848e-11,6.10215860628162e-09
"BPB1_00021",85.2401582201388,1.80685255691627,0.147018193936009,8.88905326564609,6.16317801524273e-19,9.17950984387917e-17
"BPB1_04546",1108.3947398934,-1.79060979855108,0.270662285935929,-4.76833997794801,1.85750129326067e-06,9.90145952533898e-05
"BPB1_01735",65.1084985968149,-1.76448710351632,0.241430289718068,-5.23748327102176,1.62781049901057e-07,9.58515391510413e-06
"BPB1_01280",119.251043132287,-1.74352639897721,0.272138609670152,-4.56945966059147,4.88983269442547e-06,0.000252674620046638
"BPB1_04739",4775.65731799459,1.72974158441569,0.261588377012313,4.70105590493344,2.5881963746426e-06,0.000136527358762397
"BPB1_03987",767.308858923428,-1.72379256377148,0.127749722974839,-9.57961031361702,9.74117743302363e-22,2.14475315307964e-19
"BPB1_01687",614.081402774624,-1.71892050055953,0.287171104092505,-4.24457921841218,2.19003989900265e-05,0.00108729039691661
"BPB1_00156",350.509724921968,-1.69968514814725,0.300442367151752,-3.99306249488207,6.52253686416124e-05,0.00314572635048691
"BPB1_04343",699.97066796191,-1.68923021769494,0.144386417313696,-8.23644107126226,1.77409004846005e-16,1.95304174030471e-14
"BPB1_04302",806.40695309417,-1.68523208826492,0.160792531310466,-7.37118869020364,1.69113280682075e-13,1.64690317956544e-11
"BPB1_00023",114.427265352355,1.6612887247849,0.113868328015275,10.1985226711076,2.01311248402467e-24,5.94395629125344e-22
"BPB1_00024",36.6069134298124,1.61982627419288,0.185042556589808,6.05172288380801,1.43304834619861e-09,9.80669841236457e-08
"BPB1_04303",388.207100310834,-1.61150288235033,0.115745955065378,-9.60295227355903,7.76867227684399e-22,1.87335982904466e-19
"BPB1_01552",582.630558691859,1.59489864097877,0.211203192865584,5.18410079944005,2.17059523226572e-07,1.23504429844872e-05
"BPB1_03441",7531.75747265241,1.57323845582592,0.0747214365305913,14.3631935580699,8.80733235763354e-47,5.57504138238203e-44
"BPB1_03439",8049.73161155867,1.51530184082421,0.0794900514267961,12.772690702801,2.32959726742801e-37,1.17970805622554e-34
"BPB1_03442",4954.77365698076,1.50838421412093,0.0682122693193307,14.7830327913626,1.88484237825516e-49,1.59080696724735e-46
"BPB1_03440",3307.62965618036,1.50566229897884,0.0660815398891792,15.2185058136564,2.66549456108668e-52,2.69961289146859e-49
"BPB1_01887",174.345763573741,1.47085172323382,0.110399402595833,8.79399435509687,1.44334830744608e-18,2.08831880825912e-16
"BPB1_05328",230.171899012461,1.4257897852459,0.238607685916769,3.87996632082018,0.000104470929473306,0.00485358520048461
"BPB1_01886",259.371854635186,1.32672142918795,0.0753668655190203,10.9692956380057,5.36889965217387e-28,1.8125405225739e-25
"BPB1_03443",4699.95488598426,1.30425239727225,0.0811589296728756,9.9095983709238,3.78163266325304e-23,1.00790462140597e-20
"BPB1_02261",129.035938544229,1.30103007962911,0.111678445203979,7.17264713137831,7.35612874418544e-13,6.42266137250949e-11
"BPB1_03445",4773.03438535505,1.29404763497872,0.0922768966879068,8.60505352346529,7.6281156747779e-18,9.46949025913933e-16
"BPB1_03449",4956.80467741245,1.2814288935634,0.056812188343354,13.7545994327961,4.77920381818816e-43,2.68909868170054e-40
"BPB1_03444",2787.29753096951,1.27048910295035,0.0802908005624067,9.59623141821185,8.29209314986282e-22,1.90868907776842e-19
"BPB1_03447",9225.70325564041,1.23228482955542,0.0801269140707661,9.13906192504415,6.29963904798562e-20,1.1000473151379e-17
"BPB1_00657",229.806863722772,1.22422710123905,0.181914345508944,3.98114342886411,6.85845469552293e-05,0.00324590790449796
"BPB1_03450",5769.0636017526,1.21535726298285,0.0731122947434314,9.78436343016189,1.31419633868266e-22,3.32754512954449e-20
"BPB1_01876",2265.39917806531,1.20987884744147,0.182741752917721,3.88460128080907,0.000102497958856899,0.00480601540417906
"BPB1_01606",808.28243792511,1.19613503645655,0.0832980368369544,8.35716017916659,6.42460410016089e-17,7.22982114738106e-15
"BPB1_01605",226.428935561088,1.18393700923363,0.10135169599227,6.74815554429193,1.49736380489584e-11,1.24305742753976e-09
"BPB1_04317",202.474884496644,-1.17300729059832,0.135605572336207,-4.96297666094229,6.94209269083324e-07,3.82116928112821e-05
"BPB1_03448",1074.57815935046,1.15004949633448,0.173389555649934,3.74906950939366,0.000177491890386844,0.00809746786413496
