"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_03081",1427.8050159945,7.97733459480532,0.297596395878258,25.1257565560847,2.60190544128905e-139,8.4236688661733e-137
"BPB1_05049",3203.17517739834,7.59984726404404,0.215636902122558,32.9250104882736,9.64220718691547e-238,5.54962591424691e-235
"BPB1_05331",7704.40762465994,7.36773150012862,0.18442800341502,37.2380081818384,1.65667954868946e-303,1.07270000777643e-300
"BPB1_04765",145.594367819881,-7.22324052538323,0.717619578420656,-9.36880866625713,7.33558030514894e-21,2.53322039871143e-19
"BPB1_00860",1766.95336971215,-7.12455220776316,0.578681355761306,-11.4476682924197,2.41555807280122e-30,1.48959414489408e-28
"BPB1_00861",225.121689540571,-7.04414141412917,0.625447454954569,-10.4631354117582,1.27563222561603e-25,5.89979904347414e-24
"BPB1_00862",1208.19675420667,-6.66954610246722,0.58492471170501,-10.5475901069105,5.21166852936419e-26,2.49967064649134e-24
"BPB1_00866",1349.62580978573,-6.58205955093275,0.669998939809258,-9.07771518663037,1.1087785706978e-19,3.68171345911194e-18
"BPB1_00867",316.819720798603,-6.44375588294921,0.777782733740247,-7.64192315554053,2.14000894313278e-14,4.73728475445632e-13
"BPB1_03740",21511.7908137599,6.41367346706449,0.10171625259311,58.1389238819154,0,0
"BPB1_00883",417.346750369715,-6.40315803482903,0.689293947343818,-8.56406480511942,1.08956548015242e-17,3.11820397082295e-16
"BPB1_00884",249.181558413119,-6.37958701432879,0.747661024880624,-7.86397420578069,3.72134208381172e-15,8.72242171680756e-14
"BPB1_00871",288.09451559907,-6.35961506127362,0.753444545719842,-7.77710197062392,7.42047925786274e-15,1.70835922469907e-13
"BPB1_01221",79.2831178853599,-6.29488561684707,0.708505348471083,-8.17902875306746,2.86140830773131e-16,7.26573285982755e-15
"BPB1_00865",581.440117201641,-6.22921942827014,0.6000118329446,-9.54851073545266,1.3157401644771e-21,4.73300975832736e-20
"BPB1_00857",157.342421852711,-6.07074119998057,0.73480828540506,-7.58121718362189,3.42327987052456e-14,7.38857905388218e-13
