"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_00492",351.81422362453,-11.7821024732766,0.835830499197135,-13.4980746504389,1.60516343836162e-41,6.37566053585604e-40
"BPB1_00495",342.718655695654,-11.7454785555061,0.83457661754418,-13.4744711499311,2.2106360552884e-41,8.71456002847902e-40
"BPB1_00464",298.839428906928,-11.5478341964619,0.890940985775619,-12.4001862893804,2.60716766856206e-35,9.36258910018554e-34
"BPB1_00506",261.965267131077,-11.358680588171,0.835603186037797,-12.9950205667117,1.30572661446016e-38,5.03376811736368e-37
"BPB1_00499",228.089389157123,-11.1572506849687,0.8350837265597,-12.7618948208624,2.67611230772857e-37,9.95096229036941e-36
"BPB1_00503",221.237072697389,-11.1145468222744,0.835038335085734,-12.7114485362933,5.10794004190431e-37,1.8727922824968e-35
"BPB1_00508",705.614980547963,-10.9376543584965,0.724592195638394,-14.4048672085137,4.82243832482296e-47,2.14271560483447e-45
"BPB1_00505",181.916358436688,-10.8306378065764,0.836272969215725,-12.3531887157188,4.68182488514942e-35,1.66985087570329e-33
"BPB1_00470",225.562912633161,-10.6591105904957,0.836610086755693,-12.1431844431759,6.23512858408226e-34,2.16495226267174e-32
"BPB1_00490",156.593576763809,-10.6143393353739,0.837026464754929,-12.0836553696487,1.28861021153475e-33,4.44485745991886e-32
"BPB1_00538",145.653187658381,-10.5100019572245,0.836520291240587,-11.9662392676444,5.33943884248944e-33,1.80610824846272e-31
"BPB1_00501",137.161214473597,-10.4231701578938,0.838080195660312,-11.8403587261425,2.41418144380263e-32,7.96072535211144e-31
"BPB1_00502",136.842891857498,-10.4226196934882,0.837641486650781,-11.8459028732719,2.25971464149238e-32,7.49853409199023e-31
"BPB1_00496",133.127159797714,-10.3783956919743,0.839239302510814,-11.7706542846842,5.52939880981603e-32,1.81191487249159e-30
"BPB1_00540",113.642692728162,-10.1517228984068,0.836260859138201,-11.5415217547707,8.14709979307367e-31,2.55779905479552e-29
"BPB1_05136",240.846121977478,10.0408645385866,0.821349457108547,11.6160843061538,3.41429143895862e-31,1.07838132617229e-29
"BPB1_00489",95.9651238074697,-9.90794951083196,0.837552271583384,-11.232671476189,2.81826391460187e-29,8.54113162095817e-28
"BPB1_05089",430.369281122476,9.88215923420296,0.592188403042749,15.8431998769244,1.56642707088533e-56,8.05174228691353e-55
"BPB1_00511",89.7457689465723,-9.81352858200036,0.843353621255159,-11.0434441108335,2.3581737036663e-28,6.94601389231595e-27
"BPB1_00485",87.6187458361027,-9.77845263336641,0.837236988665658,-11.0822297138996,1.53013781697326e-28,4.55824578090386e-27
"BPB1_00543",87.0180162723348,-9.76752031488836,0.837332668500599,-11.06790725302,1.79544514752061e-28,5.31837226466134e-27
"BPB1_00498",85.5494685726293,-9.74251326777589,0.837631053314698,-11.0341101027727,2.61628591961993e-28,7.62065948698184e-27
"BPB1_00497",84.8160903847725,-9.73200453791862,0.841113348285597,-10.9759339293994,4.9887642597186e-28,1.42929459091282e-26
"BPB1_00507",84.614807255817,-9.7297786820152,0.839749518136562,-10.9911092327822,4.21711114518172e-28,1.21485240297735e-26
"BPB1_00549",84.0819516007091,-9.71843928824959,0.837205844197418,-11.0109590755267,3.38382195784516e-28,9.80186658838795e-27
"BPB1_05139",898.599947403654,9.61568786100083,1.29225395024412,7.05409943554729,1.73722121755312e-12,2.81118853198488e-11
"BPB1_00544",104.406612185795,-9.54554037598666,0.837418107792655,-10.8017014342211,3.37883572598581e-27,9.42299771879978e-26
"BPB1_00488",73.5453679722788,-9.52242078015917,0.841624085719721,-10.7202502081955,8.17817981147765e-27,2.25674719745144e-25
"BPB1_05099",769.547100431227,9.51264398846005,1.2589578095683,7.15881336130755,8.13783889017828e-13,1.35021168674699e-11
"BPB1_05135",483.472283371495,9.48089049951135,0.995715729408876,9.01953261785169,1.88893459758001e-19,4.30594960657044e-18
"BPB1_00500",70.1317452548715,-9.45871114890039,0.83861298269852,-10.6827718312597,1.22556662749757e-26,3.36421247537682e-25
"BPB1_00541",61.9662572342715,-9.27388092777832,0.839300174359748,-10.4538056774162,1.40760986228092e-25,3.80417448862828e-24
"BPB1_00466",61.1971346181922,-9.26005151597599,0.841897818000372,-10.4051243852637,2.34949055224055e-25,6.25298424639451e-24
"BPB1_00479",60.9359302386083,-9.25561116957473,0.839712065959347,-10.4269207559519,1.86845401076904e-25,5.02374583510875e-24
"BPB1_00539",83.4687486234889,-9.22210724614643,0.839226305388613,-10.3930336670126,2.6673166145683e-25,7.06300051019273e-24
"BPB1_05090",1000.09171816604,9.20449936425403,1.44213839452995,6.03582804345985,1.58149595099314e-09,2.14257965660388e-08
"BPB1_00547",54.0077007204431,-9.0801730402405,0.841647017001742,-10.1945030005646,2.09814920205481e-24,5.44583973582839e-23
"BPB1_00467",53.4739482871553,-9.06093784707108,0.839652862995342,-10.1958061770089,2.07019760544775e-24,5.40002290814058e-23
"BPB1_00483",74.1801939159988,-9.05704667209584,0.848374359650777,-10.0864041619766,6.34514025691426e-24,1.63076325328438e-22
"BPB1_05138",837.598918381827,9.02814804553539,1.42510801544814,5.9842116899845,2.17440368476833e-09,2.9306937067456e-08
"BPB1_05104",41.8333456132763,8.95570211904542,0.844767919486064,10.0094971932524,1.38454415204092e-23,3.54105609226857e-22
"BPB1_00510",47.3895455954377,-8.89164091628469,0.839314678332382,-9.99820583735993,1.55183049121974e-23,3.94963459488598e-22
"BPB1_05134",2524.00628713634,8.82070296286262,1.5793028875526,5.26859225576227,1.37473946792114e-07,1.60529154349901e-06
"BPB1_00494",58.4338376658916,-8.71001617494337,0.839068943151563,-9.78467412237468,1.31016650660775e-22,3.27104904483068e-21
"BPB1_04011",10484.1527804723,-8.67511876602136,0.14193998695329,-57.5956003765988,0,0
"BPB1_00482",39.4921461204314,-8.63153071695962,0.848267132203576,-9.58604949815282,9.1522370187758e-22,2.25282529058411e-20
"BPB1_00487",38.8789627710159,-8.60330975094542,0.84630685387653,-9.57490739183785,1.01948631495623e-21,2.49774147164276e-20
"BPB1_05106",31.8968088723248,8.561526929336,0.84475193839284,9.54307005755232,1.38665312891094e-21,3.38149876971164e-20
"BPB1_00471",35.9345927380517,-8.49194204538681,0.850429590289106,-9.39753524177108,5.58561486821165e-21,1.33723190657688e-19
