"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_03044",178.021525473075,5.48129467531875,0.496262632817943,10.0376178779235,1.04159109730089e-23,3.41121084366041e-22
"BPB1_04306",111.851517054691,-5.43749700187296,0.400257495679668,-12.3358014657257,5.8107833186484e-35,2.92774082593439e-33
"BPB1_04156",115.843183243042,-5.41978093687389,0.38647593693748,-12.7298505978388,4.03610753429382e-37,2.27410790104297e-35
"BPB1_04015",1140.10879630796,-5.41524346308325,0.222486963357755,-22.0922762794853,3.75015257817679e-108,8.54382587375929e-106
"BPB1_03999",294.691957218915,-5.40039601841661,0.277734470793784,-17.6441764841467,1.12806707207013e-69,1.20634111380561e-67
"BPB1_03046",466.3293224072,5.37851459032172,0.474537390536796,10.2805694295304,8.62167008257584e-25,2.87755103392977e-23
"BPB1_04355",1230.70020364511,-5.36591019526883,0.227864958262028,-21.3543593204594,3.55208621564313e-101,7.44517270798799e-99
"BPB1_04157",248.123672777582,-5.30186082521584,0.300050729910775,-16.0034965642102,1.20796053596732e-57,1.11047600148575e-55
"BPB1_03987",991.23610603566,-5.2952869434364,0.167207082519115,-28.6787310154054,7.02823921539501e-181,4.60349668608373e-178
"BPB1_04154",107.144144040493,-5.21093586613415,0.398190041943427,-11.8308731256606,2.70315226692014e-32,1.25349715740368e-30
"BPB1_04297",315.783786209278,-5.20829204892915,0.292330287770995,-16.1060699006923,2.31263022024904e-58,2.1639611346616e-56
"BPB1_04305",268.137931494918,-5.10691554390257,0.275192645547,-16.740692814466,6.62130282920198e-63,6.80306408333694e-61
"BPB1_05848",338.289082300214,-5.08402975458198,0.296310514803505,-15.4703580384984,5.50002928079684e-54,4.9689919709268e-52
"BPB1_02196",86.3606620863401,-4.9357891122388,0.434349760528766,-10.2124820026119,1.74346985399994e-24,5.78214052845549e-23
"BPB1_04304",451.380583737186,-4.87919688019159,0.224173421677168,-19.5348621055446,5.54955985680201e-85,7.65255096043224e-83
"BPB1_04000",859.716556396672,-4.76413556965052,0.230047158978767,-18.5359192809858,1.05963429001302e-76,1.29127527434145e-74
"BPB1_03042",303.113719309066,4.58720851303426,0.506662375482882,8.06692722967417,7.20894871546584e-16,1.57395380287671e-14
"BPB1_04001",1115.73242469088,-4.50295199216031,0.247759255295644,-16.1566194061397,1.02004221899854e-58,9.71822041373156e-57
"BPB1_03411",569.486437859334,-4.4981386637075,0.578656623497109,-6.90934571792294,4.8689407034877e-12,8.2567149793772e-11
"BPB1_04307",24.972593686114,-4.48147217284356,0.556106593498252,-7.15954858186027,8.09431564605054e-13,1.47784717718832e-11
"BPB1_03020",422.991408356269,4.43335534848778,0.450733736196103,8.72656078882118,2.62534261485454e-18,6.71063185455501e-17
"BPB1_04354",2219.79609498067,-4.37711071623701,0.209992205533812,-18.4631172684776,4.09038330034094e-76,4.76302410973034e-74
"BPB1_04303",450.723004766832,-4.33304790302714,0.154356746797869,-24.8323962673724,4.007088246188e-136,1.49979588643037e-133
"BPB1_03041",92.0155259261868,4.24857617645743,0.540320900760306,6.93768494089839,3.98577366753746e-12,6.82531177055435e-11
"BPB1_03026",382.586405010015,4.06909823981601,0.604768334087169,5.90159576592775,3.60002356497757e-09,5.05740575884249e-08
"BPB1_03025",332.419110605416,3.9703708886899,0.588211338105395,5.89987078431338,3.63786363055598e-09,5.09689984601961e-08
"BPB1_02305",1828.73406579297,-3.92953878537834,0.175042941932529,-19.5925568178595,1.78972535110223e-85,2.60504467771546e-83
"BPB1_01688",1032.05024090101,-3.91615199952992,0.208275863348315,-16.4020542016279,1.84879385895263e-60,1.82786411715317e-58
"BPB1_05876",58.9909134618314,-3.81122214909509,0.399245794519278,-8.29369324498972,1.09785352198834e-16,2.52313704176268e-15
"BPB1_04031",150.83181672437,-3.79329474294157,0.302378406182672,-10.8913026711042,1.26813221392997e-27,4.67958647957258e-26
"BPB1_02267",286.279833944562,-3.76546634174605,0.170638834468648,-19.1367126475892,1.24906445187177e-81,1.63627443195201e-79
"BPB1_03024",94.9105102826402,3.74496013268633,0.627108480934296,5.17447974527763,2.28546900254878e-07,2.70335385403061e-06
"BPB1_03027",860.838229562737,3.74068293601049,0.566827208416533,5.71723249676659,1.08272930545218e-08,1.45848369166309e-07
"BPB1_02960",12310.2794829027,-3.7397224672109,0.10281581834033,-31.5099613999777,6.34468100775891e-218,8.31153212016417e-215
"BPB1_01683",7.7765450239745,3.71175393722482,0.765756404032442,4.19422406435239,2.73807230862534e-05,0.000246520599608192
"BPB1_02121",144.815539584541,-3.66061813833717,0.558833347538819,-5.65574361704966,1.55172955775049e-08,2.06897274366733e-07
"BPB1_03410",346.453725176566,-3.63379426403443,0.552533470190206,-5.67168222941433,1.41402081445263e-08,1.89017068054382e-07
"BPB1_02542",24.7362486141616,-3.61700129175575,0.553889321090745,-5.62748038835196,1.82860945538508e-08,2.43195775284716e-07
"BPB1_03023",68.192638093681,3.61557015469174,0.673130977660415,4.62847537565491,3.68367654658453e-06,3.74078781087267e-05
"BPB1_04341",395.665719993862,-3.58794900254555,0.210963638058142,-14.6373518724327,1.62266106031237e-48,1.21467770800526e-46
"BPB1_04584",105.158195403235,3.57696674272902,0.37631696844632,8.17652936414941,2.92136355383006e-16,6.51401915832745e-15
"BPB1_03409",14.2354816755451,-3.56197891781098,0.656317425661275,-4.6653932961263,3.0802730738677e-06,3.16482958962093e-05
