"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_02548",59.2452527800422,-5.95766636656826,0.663848748102449,-8.22124976836742,2.01393343584109e-16,3.47739173255229e-14
"BPB1_02549",49.3477502634995,-5.64095628149536,0.659293501816803,-7.79767473413362,6.30582899097154e-15,8.59584057190331e-13
"BPB1_02537",70.8176480098854,-5.52108449673604,0.582219786971898,-8.62403616141338,6.46346950571824e-18,1.59432247807716e-15
"BPB1_02539",242.458884315744,-5.34301956980829,0.492829689292365,-9.82696390869267,8.6177667470588e-23,3.72000264581372e-20
"BPB1_02543",47.7085983621472,-5.24744076112598,0.660153495238716,-7.19141956433825,6.41211058236961e-13,5.93120228869189e-11
"BPB1_02545",95.4309319682073,-4.8288766077508,0.545405224240039,-7.93699146131687,2.07144304554838e-15,2.98057638220572e-13
"BPB1_02541",132.906055036915,-4.78247927547071,0.489401335878708,-8.75044459733977,2.12513815445456e-18,5.79379770530243e-16
"BPB1_02547",221.196114041886,-4.63127414183791,0.389479168393312,-10.6071761395618,2.75963626532084e-26,2.04213083633742e-23
"BPB1_02540",36.82537263358,-4.62664634181226,0.54753792539699,-7.53673152196763,4.81897029195349e-14,5.31112044942959e-12
"BPB1_02546",147.141769593954,-4.52098119057989,0.396430877838353,-10.1429566044537,3.56153809507303e-24,2.04986303694203e-21
"BPB1_01520",418.840252481369,-3.99854491716711,0.286912887743657,-12.1937531098042,3.35601603615279e-34,3.4768326134543e-31
"BPB1_03934",409.669676604483,3.95688431874156,0.685601036497269,5.04212236376239,4.60396715287464e-07,1.60057381556313e-05
"BPB1_03932",583.449671111786,3.90701967469818,0.576615828020178,5.90864750694799,3.44927875147387e-09,1.82319019720762e-07
"BPB1_02534",59.2633125295386,-3.90370946833597,0.475679579123481,-7.15546686828109,8.33886281312094e-13,7.32123887660449e-11
"BPB1_02532",131.513754785304,-3.89825372038228,0.374912365858436,-9.06412812658579,1.25604723566823e-19,4.3375497871743e-17
"BPB1_02531",75.1640204227654,-3.81982730070545,0.447370893905022,-7.42074941828973,1.16459470237758e-13,1.16011549198382e-11
"BPB1_02536",124.007133249174,-3.80944474944221,0.388879215144423,-8.51021247873363,1.73614906895564e-17,3.76176470632901e-15
"BPB1_02527",19.6326704014237,-3.80287667649093,0.591543791446056,-5.58348633567245,2.35744308272912e-08,1.11014137895789e-06
"BPB1_03727",232.613686715937,3.72195405618056,0.620576239506328,5.19187466594539,2.08187137171973e-07,7.70292407536302e-06
"BPB1_01619",1284.17266591768,3.71420046291422,0.422670172401068,7.60451215342514,2.85980596340772e-14,3.36677156601182e-12
"BPB1_05848",326.144037607556,-3.69172516716261,0.31038263376902,-10.2831950628327,8.38992524819091e-25,5.43247659820361e-22
"BPB1_03933",1451.98786078261,3.67610752979936,0.652409813534333,4.86827062363343,1.12579092950896e-06,3.66767107852605e-05
"BPB1_04011",19835.6726956411,-3.64744853200362,0.321678556315528,-9.78445242994794,1.31304071504942e-22,5.2319622338123e-20
"BPB1_03726",1020.50420860461,3.57663594591422,0.62194390067183,4.94680620324567,7.54410163312815e-07,2.52119009416799e-05
"BPB1_01613",68.422071174582,3.57550328981792,0.341398309191454,9.00854868643533,2.08801281339105e-19,6.36229786668568e-17
"BPB1_03935",853.638818972439,3.55228940491849,0.622093995704201,4.90647623348838,9.27272190243206e-07,3.07901919580757e-05
"BPB1_01700",199.919498646187,3.50014866790112,0.188801641402107,15.8904797946721,7.37608422065066e-57,3.82081162629704e-53
"BPB1_02533",231.910645219452,-3.41934373816188,0.377780310981981,-7.72762278312891,1.09573461030338e-14,1.41897632034288e-12
"BPB1_03931",5262.91178432152,3.4016220381505,0.522320522298661,5.55525183153988,2.77211805579492e-08,1.2936550927043e-06
"BPB1_04012",3221.01603662103,-3.38274344376736,0.312447874355661,-9.22631798891971,2.80094744193468e-20,1.03635055351583e-17
"BPB1_01624",2591.77408273527,3.36208783170912,0.489785516761071,5.84355342035422,5.10989015045434e-09,2.59502264503465e-07
"BPB1_01618",1819.79604310556,3.3501350199451,0.462731498432828,6.15937110310816,7.30343976839424e-10,4.29907022730479e-08
"BPB1_01617",4024.27989317758,3.30691551917147,0.454720358466058,6.172838903981,6.70745470500358e-10,3.99363395079524e-08
"BPB1_03031",437.383107300442,-3.30069119343807,0.486603101926202,-5.75559667078082,8.63362975111693e-09,4.3002117414217e-07
"BPB1_02525",29.0780911447915,-3.28753835900758,0.463295097530265,-6.01676636309643,1.77935603852172e-09,1.01286420654313e-07
"BPB1_03725",2650.93824035214,3.26316618088264,0.502938784600783,5.49404075701968,3.9283976603427e-08,1.72369129121693e-06
"BPB1_01621",16164.9516319874,3.2490252274811,0.430500727504619,6.38564595097369,1.7067547008028e-10,1.07816943294616e-08
"BPB1_01620",1580.42078935254,3.24602140815474,0.448578639292251,6.12160537222035,9.26372247298871e-10,5.39169465281815e-08
"BPB1_01627",2818.34156262693,3.24438134239046,0.517333213448478,5.30486207157812,1.12758222256241e-07,4.492981471441e-06
"BPB1_01615",1338.86687422228,3.23734428012293,0.330057052516034,8.2935488251382,1.09918789919546e-16,2.10881233993795e-14
"BPB1_03724",8609.99781246453,3.21298934439185,0.498748284138902,5.43959634683431,5.34014240257401e-08,2.26737193814208e-06
"BPB1_02557",126.144981138284,-3.17580134312717,0.269085485728285,-9.94405675908185,2.67697985979722e-23,1.26061415215905e-20
"BPB1_01622",1976.77730464899,3.16692981443809,0.455518433342948,5.85471326564348,4.77833688178578e-09,2.47517850476503e-07
"BPB1_02550",48.3634334100507,-3.10628970222965,0.399610397235206,-6.52207680346119,6.93404903730222e-11,4.54662962192728e-09
"BPB1_01623",3149.04073662472,3.08422523434052,0.503448677808408,5.13304602485018,2.85090155515835e-07,1.02553264275835e-05
"BPB1_01616",792.3040714357,3.07962902686413,0.339468714103294,7.59901846530458,2.98385206313153e-14,3.43474526378252e-12
"BPB1_01628",14987.0620174166,3.03462262925884,0.537951194149382,4.7116219032967,2.45753019972144e-06,7.62275834404616e-05
"BPB1_03996",863.968945344374,-3.01658708483777,0.327202449139823,-7.69122325170116,1.45734879526719e-14,1.7973968474962e-12
"BPB1_01614",2637.46128231804,3.01047194937227,0.350014428358343,7.17248132069019,7.36504670713264e-13,6.57774861085294e-11
"BPB1_02530",15.1438585441114,-2.99910184136197,0.478693503413425,-5.22067214938493,1.78274900481881e-07,6.69176800359526e-06
"BPB1_04059",261.100002588941,2.99627447139594,0.337152784392136,7.40398592850585,1.32156434331242e-13,1.29164213176573e-11
"BPB1_04113",1995.62873716026,2.9958923207606,0.292947689149448,8.51992493269784,1.59656770148191e-17,3.75919122439832e-15
"BPB1_05893",585.798962749976,-2.96597396306165,0.341511730924351,-7.22075917095772,5.16981388332386e-13,4.86902471193048e-11
"BPB1_03995",452.708600599331,-2.94125076937882,0.295324877500086,-8.26632280369982,1.3815415546416e-16,2.55585187608697e-14
"BPB1_03998",1273.7356962779,-2.93260841506004,0.315651593855101,-7.70662484339211,1.29188855110681e-14,1.63219090115446e-12
"BPB1_04355",1065.36717022593,-2.93149995650576,0.340770563488069,-7.13529928059907,9.65767943542305e-13,8.20111138942482e-11
"BPB1_04354",1847.55139125004,-2.81940644719349,0.324853231929632,-7.13985954031054,9.34263370977769e-13,8.06580710277474e-11
"BPB1_04021",549.93484924761,-2.79571051534182,0.33307308882715,-6.89251276176559,5.48153726819511e-12,4.30217621958344e-10
"BPB1_04000",603.800898956105,-2.7849712966482,0.271586792353458,-8.41341096467758,3.98256593773754e-17,7.9344967528771e-15
"BPB1_03997",440.965962695638,-2.7824895329506,0.306522679403855,-7.44639691062902,9.5923927308546e-14,9.74286163643663e-12
"BPB1_02558",205.9392580768,-2.74421562505151,0.276086267862736,-8.1286752956771,4.34007154957822e-16,7.02549082087974e-14
"BPB1_02182",330.310796915828,-2.68846594188155,0.569741850748204,-3.84115356631706,0.000122457471340583,0.00290976927313862
"BPB1_04018",685.71920030517,-2.63352686661213,0.311476590791844,-6.84971818006684,7.39956147767606e-12,5.63672477270029e-10
"BPB1_03994",209.716473365561,-2.62557391971237,0.311492035977249,-6.82384675757046,8.86344303786739e-12,6.55894784802187e-10
"BPB1_04001",718.229428810096,-2.60972344782452,0.264055160939032,-7.9897073032844,1.35259501956628e-15,2.06071829451569e-13
"BPB1_02562",33.7610377243504,-2.59174351531942,0.278270087821083,-7.5169542357148,5.60670316510181e-14,5.92708620310763e-12
"BPB1_05472",309.006948102354,2.59059862365785,0.270247965703718,7.73585332349861,1.02711825910166e-14,1.36422373901195e-12
"BPB1_02529",71.1535027392967,-2.58617964467514,0.394798346979146,-5.28416509501074,1.26279332904907e-07,4.88154436154788e-06
"BPB1_04112",582.768434843173,2.58175500191771,0.277043390339012,7.51418396724901,5.72670085191296e-14,5.93286208258182e-12
"BPB1_02118",1209.28913375398,2.58165388721888,0.467835581995169,4.44954160677837,8.60537585361138e-06,0.000249829032647595
"BPB1_04031",127.482382650863,-2.57195045085893,0.327916577132184,-6.31852914841729,2.64064493995437e-10,1.62839771297186e-08
"BPB1_02183",498.141203747658,-2.56008244738229,0.557619260505883,-3.69442484019174,0.000220385067279807,0.00496345499351913
"BPB1_05850",180.785337217569,-2.52776422093231,0.378622852599132,-5.35563082632842,8.52584305042265e-08,3.53310936009515e-06
"BPB1_02563",31.8990490868322,-2.47457372275057,0.413494744997638,-4.77532966655198,1.79413096502913e-06,5.70159410972447e-05
"BPB1_04352",488.912784515606,-2.45017985656046,0.290367757803241,-6.71624105690805,1.86472220674646e-11,1.30530554472253e-09
"BPB1_01612",257.244811326787,2.44197962887735,0.228206095083243,8.50976231887658,1.74290256663892e-17,3.76176470632901e-15
"BPB1_04546",806.810905443425,-2.41829932989051,0.217448170740011,-8.82186924526531,1.12564648284505e-18,3.23936043396521e-16
"BPB1_03993",631.467732313296,-2.37688803343012,0.273494650200683,-6.86261333467734,6.76120575646434e-12,5.22732027141572e-10
