"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_05089",785.350323174486,-10.6668394543136,0.601274470720739,-16.9088161054415,3.87412893641464e-64,2.25560395853474e-61
"BPB1_05136",366.975943129348,-10.3934778647825,0.823332345775115,-12.0163842894675,2.91447711235855e-33,1.09084714776848e-30
"BPB1_05135",715.760918797023,-9.91338478044686,0.512890653965404,-18.3535900053305,3.09004439253611e-75,2.31311894526989e-72
"BPB1_05099",821.760841751439,-8.95164505126371,0.450114300943515,-18.7766641351933,1.1721697442185e-78,1.02369490995082e-75
"BPB1_05139",945.862152929924,-8.89811978433278,0.66706877558134,-12.5895860992953,2.40933375123051e-36,9.71146835111376e-34
"BPB1_05106",43.204047910935,-8.59078435055091,0.8453782916087,-9.57060812994698,1.06278677174404e-21,2.32041778497448e-19
"BPB1_05138",851.565156751518,-8.11555237181294,0.888076452119827,-8.57533419970174,9.87994857361476e-18,1.47916944359261e-15
"BPB1_05104",39.1349229018853,-7.62846221459217,0.846699278809859,-8.4191192705539,3.79325079286499e-17,5.37206328503042e-15
"BPB1_05133",31.0162801739568,-7.42060951763746,0.84948312488769,-8.1468475533901,3.73534097124966e-16,5.0187658177816e-14
"BPB1_05109",20.0437310155178,-6.96377636554745,0.847085821560522,-7.63060389045318,2.33656580216631e-14,2.49869485782683e-12
"BPB1_05092",19.0148133474233,-6.95565763733256,0.872393758016811,-7.39993561165319,1.36250547062374e-13,1.32213493816082e-11
"BPB1_05094",10.3475839778757,-6.30700921074655,0.8712258732037,-6.66533144773677,2.64068715985709e-11,2.0652538384554e-09
"BPB1_05111",9.39288009091429,-6.19648655837713,0.865820144710862,-6.5792954728253,4.72682617877458e-11,3.34710394280794e-09
"BPB1_05103",11.4024147651787,-5.82490472951913,0.871768425066163,-6.10816425143523,1.00783606802719e-09,6.07018505340516e-08
"BPB1_05100",7.93510327397316,-5.72302373166147,0.896965880884268,-5.82299042022913,5.78038698663831e-09,3.12260080515307e-07
"BPB1_05110",12.3830500525103,-5.67991246905298,0.862565511675792,-6.00523948492846,1.91049695433513e-09,1.07645204738883e-07
"BPB1_02117",1226.56411786534,5.33961175488174,0.0904553827796415,53.5027502638679,0,0
"BPB1_05101",6.51238811608579,-5.10999233096938,0.888257777728594,-5.18992622024409,2.10377421976103e-07,8.68013930043135e-06
"BPB1_00927",1793.48687823051,-4.43673607908902,0.216517054286097,-18.1821062182343,7.15328695096826e-74,4.68540295288421e-71
"BPB1_02118",1994.42053158048,4.42779261971307,0.106391444652029,36.9183126759821,2.34954308426439e-298,6.1558028807727e-295
"BPB1_02119",6227.68985492554,4.0776179819386,0.133753960949147,26.7477535360527,1.31136064562375e-157,1.37430595661369e-154
"BPB1_02120",2134.10373118722,3.63492826729466,0.193265354350061,16.2208497112027,3.59190919383151e-59,1.88216041756771e-56
