"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BPB1_05744",205.088780273767,-4.65199172008688,0.615137696918083,-6.7496948096156,1.4815646131065e-11,2.86595133223506e-10
"BPB1_02531",51.730919050644,-4.6301208913776,0.414987789018102,-9.9523913731289,2.46194815070511e-23,1.14544260080651e-21
"BPB1_03548",3739.36028715185,4.62832425568404,0.119088772287529,34.6659401754228,2.56971736103415e-263,1.06682804596164e-260
"BPB1_03029",555.605076951515,-4.61287878326924,0.568173895225133,-7.23876759885202,4.52780117458386e-13,9.93355404033702e-12
"BPB1_00872",640.396389717702,-4.60578131827446,0.616172686107413,-6.66336144208562,2.6763436553816e-11,5.05042891891416e-10
"BPB1_05945",4660.01694369106,4.50369926772367,0.200360788680133,19.9824491313787,7.82874355050617e-89,1.62506649777238e-86
"BPB1_03580",1206.59933236744,4.44848690936239,0.100783747930541,39.1778137888229,0,0
"BPB1_05987",52.744971102232,-4.40257420105571,0.747717524007937,-5.21931622003055,1.79584915578824e-07,2.50444390020391e-06
"BPB1_00107",462.200398437865,4.39138455010371,0.114064430655899,34.1156706584803,4.32019670581786e-255,1.66543583009279e-252
"BPB1_00866",813.565694797742,-4.3888772897255,0.677476263350327,-5.74024139309887,9.45416909302631e-09,1.48326019171695e-07
"BPB1_03581",1520.41696684329,4.38042853633237,0.110087253740736,35.2486632600637,3.59661198747838e-272,1.76462862694735e-269
"BPB1_00108",2058.14589513296,4.37349817970123,0.094130458214644,41.150316838664,0,0
"BPB1_00887",301.005807209117,-4.35676464540481,0.540651204180988,-7.13355415761493,9.78097986748473e-13,2.07826568286674e-11
"BPB1_05745",383.211864657578,-4.34109504447015,0.593313898498436,-6.47396774994018,9.54622854639905e-11,1.71166097890085e-09
"BPB1_00846",273.593536262445,-4.30987211129728,0.514857893345738,-7.39985180481417,1.36336562857866e-13,3.13109970103788e-12
"BPB1_02563",35.7217067672585,-4.30966094360921,0.4590618521216,-8.29879661314151,1.05171240220997e-16,3.15338435262624e-15
